World rank,Company,Country,Region,Industry-ICB3 sector name,R&D 2020 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
634,YONYOU NETWORK TECHNOLOGY,China,China,Software & Computer Services,208.2655,2.5156,1009.47778,-0.1117,20.631,73.766198,57.4405,7.3074,155.488903,9.7395,15.4029,18082,4.6957,16968.64638,71.4032
635,BANDAI NAMCO,Japan,Japan,Leisure Goods,207.967179,38.9335,5826.344512,2.3362,3.5694,126.073123,-5.1361,2.1638,576.970125,-2.4076,9.9028,9550,5.5015,11499.40701,5.392
636,BURELLE,France,EU,General Industrials,207.943,-20.5166,7085.116,-16.6349,2.9349,220.019,-35.234,3.1054,-133.954,-127.283,-1.8906,26427,-3.2262,875.296254,-33.9523
637,SILICON LABORATORIES,US,US,Technology Hardware & Equipment,207.552076,-0.1032,722.579687,5.8651,28.7238,16.6425,25.45,2.3032,32.434214,-29.8023,4.4887,1838,18.9644,3655.045946,-5.0667
638,L'AIR LIQUIDE,France,EU,Chemicals,207.4,-14.0489,20485.2,-6.546,1.0124,2630.2,-0.2352,12.8395,7980.9,121.3044,38.9593,64445,-4.0997,65833.59771,21.2101
639,TORONTO DOMINION,Canada,RoW,Banks,207.282288,-39.5564,26326.11841,6.1251,0.7874,580.010073,6.7678,2.2032,8270.37314,-9.5278,31.4151,40872,-54.0924,74402.4665,-10.669
640,WORLDLINE,France,EU,Financial Services,207.1,48.2462,2747.8,15.3762,7.5369,155.3,36.3477,5.6518,250.1,-16.1863,9.1018,20709,74.3622,14127.38934,23.1672
641,CHENGDU KANGHONG PHARMACEUTICAL,China,China,Pharmaceuticals & Biotechnology,207.009977,116.6667,405.06943,1.0331,51.1048,76.950771,-35.9143,18.9969,-71.591729,-174.6525,-17.6739,3882,-7.5934,3735.675549,33.9033
642,EQUINOR,Norway,RoW,Oil & Gas Producers,206.99222,-15.3333,37338.46274,-28.8065,0.5544,6907.34668,-16.9345,18.4993,-2789.50539,-136.8144,-7.4709,21700,1.4019,44070.09591,-11.3185
643,VERINT SYSTEMS,US,US,Software & Computer Services,205.861912,1.4897,1037.980415,-2.2958,19.8329,22.720248,-20.4065,2.1889,333.393567,1.0677,32.1194,6300,-3.0769,2534.784608,-12.5854
644,WILL SEMICONDUCTOR,China,China,Electronic & Electrical Equipment,205.688634,22.6444,2460.908152,45.3476,8.3582,141.319628,179.2079,5.7426,377.778647,135.4785,15.3512,3291,14.8691,15967.51597,934.6485
645,WARTSILA,Finland,EU,Industrial Engineering,205,-3.7559,4604,-10.9478,4.4526,115,-0.8621,2.4978,234,-35.5372,5.0825,17792,-5.3365,4239.106386,-35.7777
646,RONGSHENG PETROCHEMICAL,China,China,Chemicals,204.632082,110.2514,13031.27853,27.8529,1.5703,6964.248694,51.4031,53.4426,2032.787135,416.7807,15.5993,17544,25.6554,14361.1187,82.8259
647,SCIENTIFIC GAMES,US,US,Travel & Leisure,204.54743,-13.1488,2219.86932,-19.8824,9.2144,154.8367,-33.3333,6.975,72.52877,-84.4948,3.2673,9000,-8.1633,1596.427618,13.8089
648,TIANMA MICROELECTRONICS,China,China,Electronic & Electrical Equipment,204.344335,26.2443,3594.91413,-3.4519,5.6843,1232.667889,6.2594,34.2892,348.482494,38.9014,9.6938,37484,-5.9184,3747.254288,21.3481
649,SONOVA,Switzerland,RoW,Leisure Goods,202.760802,12.4166,2407.865508,-10.7991,8.4208,82.547985,-30.7453,3.4283,573.393854,21.514,23.8134,14508,-4.4521,12664.52376,-8.8057
650,CHECK POINT SOFTWARE TECHNOLOGIES,Israel,RoW,Software & Computer Services,202.673091,7.0598,1682.748957,3.5141,12.0442,15.728149,-25.4826,0.9347,736.859706,2.5403,43.789,5314,3.1444,14967.57913,12.0181
651,MAANSHAN IRON & STEEL,China,China,Industrial Metals & Mining,202.386869,91.7292,9932.428418,4.0092,2.0376,876.392998,44.8438,8.8236,327.844684,21.1022,3.3008,22145,-15.5384,380.695569,-28.9116
652,AAC TECHNOLOGIES HOLDINGS,China,China,Electronic & Electrical Equipment,202.277575,13.0376,2137.458671,-4.1576,9.4635,260.438529,35.2416,12.1845,234.935132,-30.4782,10.9913,33735,-14.3456,6211.636728,44.2478
653,S&T,Austria,EU,Technology Hardware & Equipment,201.699,8.4269,1254.804,11.7482,16.0741,33.92,25.1522,2.7032,68.347,11.7566,5.4468,6067,22.9631,1549.149635,1389.7675
654,NAURA TECHNOLOGY,China,China,Electronic & Electrical Equipment,200.552224,96.9604,744.450009,48.8596,26.9396,83.344359,290.4767,11.1954,84.055298,21.9065,11.2909,5977,28.7314,10526.30557,184.9204
655,SUNWODA ELECTRONICS,China,China,General Industrials,200.4702,14.439,3663.953537,17.3045,5.4714,419.015484,9.1231,11.4362,157.546149,2.5505,4.2999,27500,12.5896,4143.973641,90.9008
656,SHENZHEN GOODIX TECHNOLOGY,China,China,Electronic & Electrical Equipment,200.417708,58.7023,812.38678,1.786,24.6702,154.536412,148.2239,19.0225,168.613031,-44.7148,20.7553,2226,37.1534,10098.73901,76.0457
657,SYMRISE,Germany,EU,Chemicals,200.156,-3.609,3520.451,3.304,5.6855,130.664,-13.522,3.7116,487.513,5.0254,13.848,10531,2.6013,15689.17256,36.6156
658,ARCELORMITTAL,Luxembourg,EU,Industrial Metals & Mining,199.65785,-18.6047,43411.3211,-24.5628,0.4599,1987.61427,-39.5689,4.5786,1719.5023,-436.5231,3.961,168000,41.1765,11691.98946,-12.6078
659,TCL ELECTRONICS,China,China,Technology Hardware & Equipment,199.40369,92.1764,6070.130504,22.8942,3.285,67.158935,40.7267,1.1064,104.414574,-29.3123,1.7201,34155,20.3743,1329.802096,55.3211
660,ATARA BIOTHERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,199.372624,13.213,,,,3.677779,,,,,,437,11.1959,816.29124,38.022
661,CLOUDERA,US,US,Software & Computer Services,199.256089,-7.2312,708.384421,9.452,28.1282,8.192491,39.5669,1.1565,-127.345036,-54.0064,-17.9768,2728,0.1836,3329.120463,104.5968
662,ASTON MARTIN LAGONDA GLOBAL HOLDINGS,UK,RoW,Automobiles & Parts,199.151255,-19.4248,669.086975,-37.6033,29.7646,88.584578,-1.4599,13.2396,-370.524137,697.1765,-55.3776,2487,-3.0409,1124.074973,-6.201
663,JOHNSON MATTHEY,UK,RoW,Chemicals,199.041891,-1.6216,17140.56908,7.5187,1.1612,332.465577,-8.4337,1.9396,379.491958,-16.5865,2.214,13640,-3.6179,5026.812782,-18.3849
664,TRINA SOLAR,China,China,Electronic & Electrical Equipment,198.40629,23.4724,3612.727389,28.8742,5.4919,590.09978,22.7268,16.3339,252.54587,47.2356,6.9904,14130,10.8844,,
665,SOHU.COM,China,China,Software & Computer Services,197.164979,-42.2732,611.107857,-59.3654,32.2635,5.165841,-85.9995,0.8453,59.792229,19208.1828,9.7842,7600,-2.5641,643.853404,84.2635
666,INPHI,US,US,Technology Hardware & Equipment,196.655647,31.2392,556.559703,86.7857,35.3342,60.975507,153.4826,10.9558,-13.128522,-67.4203,-2.3589,1086,58.5401,4823.563642,112.9887
667,GRUENENTHAL PHARMA,Germany,EU,Pharmaceuticals & Biotechnology,196.401,-21.1345,1280.285,-8.1858,15.3404,25.406,,1.9844,81.068,80.9554,6.332,4641,-3.9926,,
668,SICK,Germany,EU,Electronic & Electrical Equipment,196.4,-4.5842,1700.2,-2.8858,11.5516,45.6,-40.4754,2.682,140.6,5.8759,8.2696,10433,2.2442,,
669,IHI,Japan,Japan,Industrial Engineering,196.210734,-34.6062,8751.717519,-19.7329,2.242,451.840663,-13.403,5.1629,13.28203,-97.2023,0.1518,29149,0.6387,1915.796608,-23.8763
670,INVITAE,US,US,Health Care Equipment & Services,196.076232,70.0076,227.852798,28.9516,86.0539,18.633374,14.057,8.1778,-513.057109,157.9029,-225.1704,2100,61.5385,3754.552063,99.5367
671,XINYU IRON & STEEL,China,China,Industrial Metals & Mining,195.14215,11.2758,8417.219663,33.2256,2.3184,120.256327,250.5476,1.4287,375.66678,-21.7699,4.4631,16755,-5.5418,1709.883922,-2.0501
672,ENDRESS & HAUSER,Switzerland,RoW,Electronic & Electrical Equipment,195.116,-3.428,2576.792,-2.8286,7.5721,181.081,-15.7602,7.0274,337.065,-1.8531,13.0808,14454,0.8794,,
673,GENERAL MILLS,US,US,Food Producers,195.012749,6.6399,14772.23611,2.8389,1.3201,432.564844,15.191,2.9282,2747.12903,11.0014,18.5966,35000,0,31837.8516,20.3291
674,DOLBY LABORATORIES,US,US,Media,194.804941,0.4935,946.779154,-6.4293,20.5755,54.06816,-31.0902,5.7107,179.743405,-24.8853,18.9847,2289,4.3776,3664.250876,13.2523
675,PIRELLI,Italy,EU,Automobiles & Parts,194.6,-16.3011,4302.131,-19.1793,4.5233,177.879,-51.8855,4.1347,230.337,-69.7047,5.354,30510,-3.3729,3621.000051,-23.3651
676,WEBASTO,Germany,EU,Automobiles & Parts,194.4,0.8984,3302.7,-11.8706,5.8861,223.9,-34.7274,6.7793,-70.5,-165.6296,-2.1346,13960,0.4895,,
677,DOOSAN INFRACORE,South Korea,RoW,Industrial Engineering,194.107637,-1.9752,5942.775883,-3.0752,3.2663,236.582637,-29.7281,3.981,493.301258,-21.6324,8.3009,,,1260.745656,30.8421
678,KINGSOFT,China,China,Software & Computer Services,193.94259,-21.8714,920.646557,-10.1679,21.0659,60.855688,-64.4441,6.6101,151.385509,-352.4998,16.4434,6104,-19.5678,5988.022549,186.9986
679,SNOWFLAKE,US,US,Software & Computer Services,193.909333,126.2704,482.478491,123.6274,40.1903,28.552702,88.5433,5.9179,-443.270579,51.9004,-91.8736,2017,20.3461,11256.80737,
680,JACK HENRY & ASSOCIATES,US,US,Software & Computer Services,193.456232,4.462,1432.830299,3.6037,13.5017,18.73361,-57.0623,1.3075,323.338961,4.2409,22.5665,6714,-0.0447,10331.75741,13.583
681,BAIC BLUEPARK,China,China,Electronic & Electrical Equipment,193.40785,2.1994,372.928024,-75.3491,51.862,133.791106,-58.7059,35.8759,-539.12279,-1581.4189,-144.5648,5346,-6.3912,1467.646106,3.2398
682,PEGASYSTEMS,US,US,Software & Computer Services,193.127,15.4846,829.205128,11.6454,23.2906,20.673959,139.1497,2.4932,-116.964458,6.4125,-14.1056,5776,12.0466,8418.999274,86.1068
683,PHISON ELECTRONICS,Taiwan,RoW,Electronic & Electrical Equipment,193.03207,43.2351,1386.322108,8.5093,13.924,30.222588,97.7512,2.1801,119.419061,-22.2821,8.6141,2600,26.7057,1560.495987,-3.9861
684,ANGANG STEEL,China,China,Industrial Metals & Mining,192.668112,2.8628,12396.85248,-4.5365,1.5542,471.13277,10.6296,3.8004,426.488637,24.4995,3.4403,31512,-6.6311,2681.523807,-13.7819
685,JSR,Japan,Japan,Chemicals,192.160855,-3.1586,3512.062842,-5.491,5.4715,434.123426,25.6058,12.3609,-450.315077,-289.3588,-12.822,9278,2.5193,4018.778088,30.0345
686,HISENSE HOME APPLIANCES GROUP,China,China,Household Goods & Home Construction,191.090387,35.0378,5426.849934,28.4838,3.5212,76.529021,68.8139,1.4102,359.500865,237.6277,6.6245,39499,14.4899,502.405535,26.5207
687,WILLIAM DEMANT INVEST,Denmark,EU,Financial Services,190.76379,10.7812,1817.36816,11.1486,10.4967,42.511535,-25.2955,2.3392,329.060812,26.6046,18.1064,13280,7.6262,,
688,SHANGDONG NANSHAN ALUMINIUM,China,China,Industrial Metals & Mining,190.668666,39.9984,2686.923936,3.3632,7.0962,354.922722,6.0173,13.2093,331.206462,27.5192,12.3266,18584,-0.5086,3964.134965,51.065
689,SUMITOMO RUBBER INDUSTRIES,Japan,Japan,Automobiles & Parts,190.422946,-7.5693,6218.860347,-11.4734,3.062,327.772819,-29.4356,5.2706,315.450178,16.9198,5.0725,39298,0.1657,2111.968288,-14.8457
690,YAMAHA,Japan,Japan,Leisure Goods,190.218486,-2.5187,2930.303636,-10.0421,6.4914,98.864228,-38.5923,3.3739,276.30397,-18.9051,9.4292,20021,-0.9009,7787.873702,12.759
691,CHINA RAILWAY SIGNAL & COMMUNICATION,China,China,Software & Computer Services,190.126076,7.7165,4940.069146,-3.6932,3.8487,218.100927,113.2862,4.4149,567.1088,1.162,11.4798,20636,2.285,649.803439,-33.1915
692,ENGIE,France,EU,"Gas, Water & Multiutilities",190,0.5291,55751,-7.1714,0.3408,5115,-21.5972,9.1747,1889,-49.7606,3.3883,172703,0.9351,28383.24615,-15.6962
693,SK INNOVATION,South Korea,RoW,Oil & Gas Producers,189.958834,11.4715,25589.79769,-30.7105,0.7423,2922.399749,41.6541,11.4202,-1924.070414,-330.6653,-7.5189,2581,,10042.44439,-12.1212
694,KDDI,Japan,Japan,Technology Hardware & Equipment,189.762383,0.5165,41777.44189,1.4393,0.4542,3261.308496,5.5431,7.8064,8140.209398,0.9372,19.4847,47320,50.0936,55772.45233,6.2116
695,SANTEN PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,189.61297,3.3032,1962.854411,3.3326,9.6601,32.548444,-28.932,1.6582,102.379365,-61.1918,5.2158,4229,2.9455,6359.54209,8.6811
696,YELP,US,US,Media,189.520935,0.9204,711.379289,-13.9284,26.6413,26.079389,-14.7114,3.666,-28.467949,-198.3723,-4.0018,3900,-34.4538,1377.895321,-28.9613
697,LIUZHOU IRON & STEEL,China,China,Industrial Metals & Mining,189.473551,10.3698,6398.807065,12.6224,2.9611,1596.999673,43.2687,24.9578,246.193434,-26.2074,3.8475,15828,66.0164,1565.997185,-2.3904
698,SCHINDLER,Switzerland,RoW,Industrial Engineering,188.786872,4.0816,9846.531001,-5.5984,1.9173,120.305359,-42.2222,1.2218,955.039473,-17.965,9.6992,66674,0.555,9084.746544,6.6814
699,BILIBILI,China,China,Software & Computer Services,188.673335,69.1578,1496.323663,77.0303,12.6091,75.08719,103.3894,5.0181,-391.691529,110.0733,-26.1769,8646,80.4634,1617.228585,236.2989
700,SK TELECOM,South Korea,RoW,Fixed Line Telecommunications,188.639067,3.2837,13950.17173,4.9825,1.3522,2762.205235,4.8589,19.8005,1010.665999,21.7607,7.2448,,,13585.54156,-6.2091
701,LIXIL,Japan,Japan,Construction & Materials,188.535624,-12.8657,10838.38027,-18.6601,1.7395,432.18892,-3.1594,3.9876,205.049693,-34.0274,1.8919,51879,-15.8273,4804.590421,12.0046
702,DATADOG,US,US,Software & Computer Services,188.325433,90.1179,491.782547,66.3449,38.2945,4.412845,-59.3316,0.8973,-11.22403,-31.6137,-2.2823,1085,-22.6657,12922.8546,
703,CHINA INTERNATIONAL MARINE CONTAINERS,China,China,General Industrials,187.778707,10.1615,11407.61009,9.9791,1.6461,413.874301,-49.4569,3.6281,585.845119,-411.8801,5.1356,51100,2.7859,1710.496024,9.8748
704,SUNTORY,Japan,Japan,Beverages,187.639146,-6.6252,16579.465,-8.1225,1.1318,950.062269,-2.4372,5.7304,1658.830395,-17.3018,10.0053,40044,-0.4128,,
705,BIOHAVEN PHARMACEUTICAL HOLDING,US,US,Pharmaceuticals & Biotechnology,186.61734,-33.5608,51.851551,, ,3.235272,,6.2395,-525.946042,34.7022, ,825,27.5116,3083.309664,85.1107
706,VERTIV,US,US,Electronic & Electrical Equipment,186.292998,15.2799,3561.733058,,5.2304,36.182892,,1.0159,255.399062,-4147.5274,7.1706,20972,,4343.676176,653.6404
707,OKTA,US,US,Software & Computer Services,186.069707,39.9425,680.81208,42.5475,27.3306,10.661729,-15.2765,1.566,-166.375293,9.8621,-24.4378,2806,24.8221,21054.43055,91.6005
708,ESTEE LAUDER,US,US,Personal Goods,185.80404,12.8713,11648.60942,-3.8283,1.5951,507.70139,-16.2634,4.3585,559.04198,-72.9389,4.7992,48000,0,35796.78625,40.2729
709,RINGCENTRAL,US,US,Software & Computer Services,185.475623,48.8642,964.597599,31.1011,19.2283,35.545616,57.0857,3.685,-92.281858,147.9234,-9.5669,3140,32.8819,18517.51202,124.367
710,HUBSPOT,US,US,Software & Computer Services,185.142316,29.7995,719.604378,30.8458,25.7283,30.3757,-7.6736,4.2212,-40.991793,8.258,-5.6964,4225,60.1592,11127.58788,60.8994
711,HANWHA AEROSPACE,South Korea,RoW,Aerospace & Defence,185.0457,1.3261,3985.849797,1.0891,4.6426,247.601008,10.4746,6.212,182.720383,47.6445,4.5842,2012,,978.405856,-34.8724
712,CHANGE HEALTHCARE,US,US,Software & Computer Services,185.018447,10.7304,2518.476785,-6.4352,7.3464,200.783268,-4.7162,7.9724,33.35264,-90.8994,1.3243,15000,0,3508.930506,145.814
713,EAST JAPAN RAILWAY,Japan,Japan,Travel & Leisure,184.847482,-34.0164,13876.41068,-40.1154,1.3321,6019.629897,8.7474,43.3803,-4721.372408,-260.8482,-34.0244,71973,0.2242,20497.89004,-31.8141
714,BIO-RAD LABORATORIES,US,US,Health Care Equipment & Services,184.661508,15.1939,2074.506996,10.1212,8.9015,80.612875,0.3938,3.8859,330.419073,63.0561,15.9276,8000,-1.4778,10190.21163,49.8593
715,JIANGLING MOTORS,China,China,Automobiles & Parts,184.536493,-7.5483,3952.801323,13.3528,4.6685,175.897257,-12.7611,4.4499,69.590475,-503.9143,1.7605,13432,-9.1696,183.372174,-13.4884
716,NUANCE COMMUNICATIONS,US,US,Software & Computer Services,184.364873,-17.9973,1205.199162,-2.7853,15.2975,49.952764,38.7281,4.1448,106.879699,-9.0983,8.8682,7100,-12.3457,6892.512893,76.1434
717,LOGITECH INTERNATIONAL,Switzerland,RoW,Technology Hardware & Equipment,184.192923,27.2702,4280.239725,76.4967,4.3033,62.088701,92.9617,1.4506,935.641506,315.2426,21.8596,9000,36.3636,10704.38623,73.2389
718,EASTMAN CHEMICAL,US,US,Chemicals,184.17418,-3.4188,6904.90189,-8.6272,2.6673,312.11819,-9.8824,4.5202,664.16795,-34.5382,9.6188,14500,0,8064.075226,10.4978
719,HANDSUN TECHNOLOGIES,China,China,Software & Computer Services,183.955392,-3.8981,512.913193,7.6908,35.8648,60.130907,31.3424,11.7234,95.093498,-18.8696,18.5399,9739,32.3773,14509.7799,94.9825
720,NISSHINBO,Japan,Japan,General Industrials,183.833046,4.3616,3594.177086,-10.3224,5.1147,193.458389,-3.2827,5.3826,-20.34376,-73.3244,-0.566,21725,-5.0854,1034.48205,-7.2706
721,CROWDSTRIKE HOLDINGS,US,US,Software & Computer Services,183.770789,64.08,712.605759,81.6399,25.7886,43.027489,-34.1642,6.038,-72.342151,-39.225,-10.1518,3394,46.99,18894.88382,1278.0656
722,RESMED,US,US,Health Care Equipment & Services,183.59069,17.0027,2605.188597,8.1099,7.0471,83.70309,7.7436,3.2129,747.765914,15.4861,28.7029,7970,2.574,21347.20548,30.8881
723,ZHEJIANG CENTURY HUATONG,China,China,Automobiles & Parts,183.09538,13.197,1833.462184,2.8096,9.9863,173.291811,186.4733,9.4516,445.768543,10.8355,24.3129,7250,11.0771,5764.457824,99.8992
724,SUPER MICRO COMPUTER,US,US,Technology Hardware & Equipment,182.845029,1.3053,2899.04991,6.5326,6.3071,47.278978,30.8494,1.6308,101.008128,44.7066,3.4842,4155,4.2137,1170.432633,47.0518
725,PHOENIX CONTACT,Germany,EU,Electronic & Electrical Equipment,182.564786,18.0835,2450.652627,4.5315,7.4496,,,,157.937977,-2.4127,6.4447,16630,6.808,,
726,FACTSET RESEARCH SYSTEMS,US,US,Software & Computer Services,182.54432,4.3316,1217.595877,4.0938,14.9922,63.272795,30.7765,5.1965,358.292123,0.371,29.4262,10484,8.2946,10849.09681,27.8974
727,NEUROCRINE BIOSCIENCES,US,US,Pharmaceuticals & Biotechnology,181.892376,35.3917,852.335287,32.7138,21.3405,8.882737,-26.0917,1.0422,266.889575,44.5565,31.3127,845,20.7143,8847.47663,19.2415
728,NCR,US,US,Technology Hardware & Equipment,181.72939,-11.8577,5058.27051,-10.2386,3.5927,25.26283,-65.9341,0.4994,223.29082,-57.9109,4.4144,36000,0,2138.780581,-30.8215
729,HENGTONG OPTIC-ELECTRIC,China,China,Technology Hardware & Equipment,181.711843,4.1751,3936.461446,0.9849,4.6161,189.346489,-58.0263,4.8101,263.673482,-1.5616,6.6982,15293,-14.8639,3884.381874,16.9254
730,AJINOMOTO,Japan,Japan,Food Producers,181.497485,-6.8942,8425.737655,-2.5986,2.1541,604.642987,4.3228,7.1761,705.937142,76.3897,8.3783,33461,2.9284,8533.423444,2.0134
731,ZAI LAB,China,China,Pharmaceuticals & Biotechnology,181.493875,56.595,39.897342,277.035, ,8.25524,67.8542,20.6912,-245.923055,48.5128,-616.3896,1194,72.5434,2404.409315,682.4704
732,HOLOGIC,US,US,Health Care Equipment & Services,181.321925,-4.1774,3077.501652,12.1492,5.8919,127.455052,43.3547,4.1415,912.966079, ,29.6658,5814,-10.2501,12604.1955,17.1987
733,CONTEXTLOGIC,US,US,Software & Computer Services,180.91446,200,2070.73713,33.6665,8.7367,1.62986,-81.8182,0.0787,-514.22083,338.1944,-24.8327,875,7.4939,7098.578153,
734,JA SOLAR,China,China,Electronic & Electrical Equipment,180.836863,29.7457,3171.559436,21.8785,5.7018,398.8094,69.0604,12.5746,306.617771,10.1222,9.6677,25183,13.6314,1077.128286,91.7526
735,SANGFOR TECHNOLOGIES,China,China,Software & Computer Services,180.457711,33.0384,672.766746,18.923,26.8232,28.525605,-29.0301,4.24,66.372107,-16.6251,9.8655,7553,23.698,5773.076174,99.4533
736,HUSQVARNA,Sweden,EU,Industrial Engineering,180.183123,-4.3386,4179.989359,-0.79,4.3106,129.556449,-17.565,3.0994,356.678871,1.9658,8.533,13565,3.6842,4349.949025,23.5265
737,KONE,Finland,EU,Industrial Engineering,179.6,5.0907,9938.5,-0.4338,1.8071,88,-10.2041,0.8854,1212.9,1.7192,12.2041,61380,2.5992,32556.96305,36.5779
738,SIRIUS XM,US,US,Media,179.2846,-4.7619,6552.0372,3.1563,2.7363,285.2255,-3.5813,4.3532,722.02798,-48.8157,11.0199,5726,26.2903,20762.37913,-7.2039
739,SIKA,Switzerland,RoW,Chemicals,179.162443,-3.2967,7290.042101,-2.8572,2.4576,111.143644,-33.1664,1.5246,1046.193918,7.1462,14.351,24848,-1.1654,28419.64276,52.4279
740,SICHUAN KELUN PHARMACEUTICAL,China,China,Pharmaceuticals & Biotechnology,179.065636,12.0184,1986.395522,-6.6907,9.0146,153.496503,-7.5243,7.7274,202.784248,-9.8675,10.2087,19759,-2.3861,3326.695138,-6.7193
741,ALUMINUM CORPORATION OF CHINA,China,China,Industrial Metals & Mining,178.832921,52.4249,23194.27942,-2.2191,0.771,628.371898,-44.3269,2.7092,760.390208,13.2545,3.2784,63007,-3.8164,549.18597,-17.3913
742,DNB,Norway,RoW,Banks,178.176371,-0.3739,5348.539404,2.8588,3.3313,366.38412,-16.9554,6.8502,2278.269133,-23.653,42.5961,9311,-0.2678,21166.99462,-4.5609
743,YUTONG BUS,China,China,Automobiles & Parts,178.065637,-13.5924,2472.568127,-29.4141,7.2016,119.342494,3.1929,4.8267,6.068609,-97.5709,0.2454,16118,-10.8616,3923.205789,-2.2023
744,KPN,Netherlands,EU,Fixed Line Telecommunications,178,-25.8333,5258,-4.191,3.3853,922,7.3341,17.5352,913,-12.2959,17.364,10102,-10.1885,9233.649268,-23.7153
745,ENEOS HOLDINGS,Japan,Japan,Oil & Gas Producers,177.82507,7.9586,60221.39249,-23.5099,0.2953,1865.688773,2.7056,3.098,2004.674325,-281.2953,3.3288,40753,-0.5612,10557.25174,-8.1939
746,SHANGHAI PHARMACEUTICALS,China,China,Pharmaceuticals & Biotechnology,177.309594,5.3154,23797.34321,2.2857,0.7451,375.356266,41.4509,1.5773,957.155605,13.1622,4.0221,48136,0.7493,2963.684536,17.8344
747,SYSMEX,Japan,Japan,Health Care Equipment & Services,177.070141,3.4741,2399.046028,1.0242,7.3809,78.087956,-27.1407,3.255,409.187181,-6.2805,17.0562,6964,-15.0732,15237.51703,36.5825
748,TOTO,Japan,Japan,Construction & Materials,176.110753,4.3229,4568.381352,-2.6089,3.855,304.621667,27.3866,6.668,325.185615,13.9425,7.1182,33800,0.7331,6478.610438,21.0663
749,BOMBARDIER,Canada,RoW,Aerospace & Defence,176.02488,-50.3448,11678.76183,-9.0499,1.5072,296.63452,-34.058,2.5399,237.14463,-158.2,2.0306,16000,-73.3333,553.080927,-76.1451
750,ROBINHOOD,US,US,Software & Computer Services,175.723355,127.1415,781.381776,245.4843,22.4888,,,,11.229735,-112.8869,1.4372,2100,,,
751,AUROBINDO PHARMA,India,RoW,Pharmaceuticals & Biotechnology,175.524259,62.9323,2739.495664,8.0041,6.4072,160.405571,3.9913,5.8553,519.898603,16.9522,18.9779,19364,4.846,5288.505827,34.6929
